"impacto_presupuestario_anio","impacto_presupuestario_mes","jurisdiccion_id","jurisdiccion_desc","servicio_id"," servicio_desc","programa_id","programa_desc","ejercicio_presupuestario","subprograma_desc","proyecto_id","proyecto_desc","actividad_id","actividad_desc","obra_id","obra_desc","fuente_financiamiento_id_desc",,"clasificador_economico_8_digitos_id","clasificador_economico_8_digitos_desc","inciso_id","inciso_desc","principal_id","principal_desc","parcial_id","parcial_desc","subparcial_id","subparcial_desc","credito_presupuestado","credito_vigente","credito_devengado"
"2019","6","41","Ministerio de Seguridad","326","Policía Federal Argentina","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","1","Transporte","0","Transporte","35000","35000","0"
"2019","6","41","Ministerio de Seguridad","326","Policía Federal Argentina","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","2","Almacenamiento","0","Almacenamiento","1000","1000","0"
"2019","6","41","Ministerio de Seguridad","326","Policía Federal Argentina","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","3","Imprenta, Publicaciones y Reproducciones","0","Imprenta, Publicaciones y Reproducciones","68000","68000","0"
"2019","6","41","Ministerio de Seguridad","326","Policía Federal Argentina","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","4","Primas y Gastos de Seguros","0","Primas y Gastos de Seguros","2000","2000","0"
"2019","6","41","Ministerio de Seguridad","326","Policía Federal Argentina","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","6","Internet","0","Internet","12000","12000","0"
"2019","6","41","Ministerio de Seguridad","326","Policía Federal Argentina","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","1","Pasajes","0","Pasajes","50000","50000","0"
"2019","6","41","Ministerio de Seguridad","326","Policía Federal Argentina","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","2","Viáticos","0","Viáticos","50000","50000","0"
"2019","6","41","Ministerio de Seguridad","326","Policía Federal Argentina","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","8","Impuestos, Derechos, Tasas y Juicios","6","Juicios y Mediaciones","0","Juicios y Mediaciones","2000","2000","0"
"2019","6","41","Ministerio de Seguridad","326","Policía Federal Argentina","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21500000","Impuestos Directos","3","Servicios No Personales","8","Impuestos, Derechos, Tasas y Juicios","2","Impuestos Directos","0","Impuestos Directos","13000","13000","0"
"2019","6","41","Ministerio de Seguridad","326","Policía Federal Argentina","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"22114000","Maquinaria y Equipo","4","Bienes de Uso","3","Maquinaria y Equipo","4","Equipo de Comunicación y Señalamiento","0","Equipo de Comunicación y Señalamiento","0","0","0"
"2019","6","41","Ministerio de Seguridad","326","Policía Federal Argentina","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"22114000","Maquinaria y Equipo","4","Bienes de Uso","3","Maquinaria y Equipo","5","Equipo Educacional y Recreativo","0","Equipo Educacional y Recreativo","0","0","0"
"2019","6","41","Ministerio de Seguridad","326","Policía Federal Argentina","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"22114000","Maquinaria y Equipo","4","Bienes de Uso","3","Maquinaria y Equipo","6","Equipo para Computación","0","Equipo para Computación","0","0","0"
"2019","6","41","Ministerio de Seguridad","326","Policía Federal Argentina","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"22114000","Maquinaria y Equipo","4","Bienes de Uso","3","Maquinaria y Equipo","7","Equipo de Oficina y Muebles","0","Equipo de Oficina y Muebles","0","0","0"
"2019","6","41","Ministerio de Seguridad","326","Policía Federal Argentina","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"22114000","Maquinaria y Equipo","4","Bienes de Uso","3","Maquinaria y Equipo","8","Herramientas y Repuestos Mayores","0","Herramientas y Repuestos Mayores","0","0","0"
"2019","6","41","Ministerio de Seguridad","326","Policía Federal Argentina","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"22114000","Maquinaria y Equipo","4","Bienes de Uso","3","Maquinaria y Equipo","9","Equipos Varios","0","Equipos Varios","0","0","0"
"2019","6","41","Ministerio de Seguridad","326","Policía Federal Argentina","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"22140000","Activos Intangibles","4","Bienes de Uso","8","Activos Intangibles","1","Programas de Computación","0","Programas de Computación","0","0","0"
"2019","6","41","Ministerio de Seguridad","343","Ministerio de Seguridad","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","41","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21221000","Bienes de Consumo","2","Bienes de Consumo","2","Textiles y Vestuario","1","Hilados y Telas","0","Hilados y Telas","208200","208200","0"
"2019","6","41","Ministerio de Seguridad","343","Ministerio de Seguridad","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","41","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","4","Servicios Técnicos y Profesionales","5","De Capacitación","0","De Capacitación","350000","350000","0"
"2019","6","41","Ministerio de Seguridad","343","Ministerio de Seguridad","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","41","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","3","Imprenta, Publicaciones y Reproducciones","0","Imprenta, Publicaciones y Reproducciones","900000","900000","0"
"2019","6","41","Ministerio de Seguridad","343","Ministerio de Seguridad","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","41","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","1","Pasajes","0","Pasajes","300000","300000","0"
"2019","6","41","Ministerio de Seguridad","343","Ministerio de Seguridad","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","41","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","2","Viáticos","0","Viáticos","300000","300000","156068,4"
"2019","6","41","Ministerio de Seguridad","343","Ministerio de Seguridad","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","41","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","9","Otros Servicios","1","Servicios de Ceremonial","0","Servicios de Ceremonial","395200","395200","0"
"2019","6","41","Ministerio de Seguridad","375","Gendarmería Nacional","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21211000","Sueldos y Salarios","1","Gastos en Personal","1","Personal Permanente","1","Retribución del Cargo","0","Retribución del Cargo","11217260","11217260","6022058,29"
"2019","6","41","Ministerio de Seguridad","375","Gendarmería Nacional","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21211000","Sueldos y Salarios","1","Gastos en Personal","1","Personal Permanente","3","Retribuciones que no hacen al Cargo","0","Retribuciones que no hacen al Cargo","11034420","11034420","6311950"
"2019","6","41","Ministerio de Seguridad","375","Gendarmería Nacional","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21211000","Sueldos y Salarios","1","Gastos en Personal","1","Personal Permanente","4","Sueldo Anual Complementario","0","Sueldo Anual Complementario","1854305","1854305","937880,33"
"2019","6","41","Ministerio de Seguridad","375","Gendarmería Nacional","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21211000","Sueldos y Salarios","1","Gastos en Personal","1","Personal Permanente","7","Complementos","0","Complementos","3800409","3800409","1544136,57"
"2019","6","41","Ministerio de Seguridad","375","Gendarmería Nacional","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21212000","Contribuciones Patronales","1","Gastos en Personal","1","Personal Permanente","6","Contribuciones Patronales","0","Contribuciones Patronales","5785436","5785436","3405056,7"
"2019","6","41","Ministerio de Seguridad","375","Gendarmería Nacional","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21213000","Prestaciones Sociales","1","Gastos en Personal","5","Asistencia Social al Personal","1","Seguros de Riesgo de Trabajo","0","Seguros de Riesgo de Trabajo","871695","871695","292949,5"
"2019","6","41","Ministerio de Seguridad","375","Gendarmería Nacional","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21221000","Bienes de Consumo","2","Bienes de Consumo","1","Productos Alimenticios, Agropecuarios y Forestales","1","Alimentos para Personas","0","Alimentos para Personas","0","100481","0"
"2019","6","41","Ministerio de Seguridad","375","Gendarmería Nacional","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21221000","Bienes de Consumo","2","Bienes de Consumo","3","Productos de Papel, Cartón e Impresos","3","Productos de Artes Gráficas","0","Productos de Artes Gráficas","0","53360","0"
"2019","6","41","Ministerio de Seguridad","375","Gendarmería Nacional","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","3","Imprenta, Publicaciones y Reproducciones","0","Imprenta, Publicaciones y Reproducciones","0","3570","0"
"2019","6","41","Ministerio de Seguridad","375","Gendarmería Nacional","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","2","Viáticos","0","Viáticos","578232","60821","60820,11"
"2019","6","41","Ministerio de Seguridad","375","Gendarmería Nacional","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","9","Otros Servicios","4","Gastos Protocolares","0","Gastos Protocolares","0","84000","0"
"2019","6","41","Ministerio de Seguridad","375","Gendarmería Nacional","1","Actividades Centrales","0","Actividades Centrales","0","Actividades Centrales","40","Acciones por la Equidad de Género (PPG)","0","Actividades Centrales","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","9","Otros Servicios","9","Otros N.E.P.","0","Otros N.E.P.","0","276000","0"
